,DateTime,Token,TimeFrame,LastPrice,% Change,Avg Num Trade,Avg Volume,Volume/Trade,Volatility
223,2022-10-27 10:00:00,XTZUSDT,15m,1.37,-5.1094890510948785,199.89,47343.41556999999,236.84734388913898,0.68%
224,2022-09-26 04:00:00,XTZUSDT,1h,1.37,-5.839416058394149,562.521,126937.73723,225.658663818773,1.62%
225,2022-11-06 18:43:08,RENUSDT,1s,0.12,0.0,0.094,13.68227,145.55606382978723,nan%
226,2022-11-06 02:20:00,RENUSDT,1m,0.12,-8.333333333333341,7.073,1669.1748400000004,235.99248409444368,nan%
227,2022-11-03 08:40:00,RENUSDT,5m,0.12,0.0,71.93,16371.376279999997,227.6015053524259,4.12%
228,2022-10-27 10:00:00,RENUSDT,15m,0.12,0.0,113.608,25502.938249999996,224.4818872790648,3.38%
229,2022-09-26 04:00:00,RENUSDT,1h,0.12,8.33333333333333,330.413,79638.80759,241.02806968854128,3.1%
230,2022-11-06 18:43:10,RVNUSDT,1s,0.03,0.0,0.299,64.38740000000001,215.34247491638803,nan%
231,2022-11-06 02:20:00,RVNUSDT,1m,0.03,0.0,14.934,3105.96583,207.9794984598902,0.0%
232,2022-11-03 08:40:00,RVNUSDT,5m,0.03,0.0,94.085,18645.74964,198.17983355476434,0.0%
233,2022-10-27 10:00:00,RVNUSDT,15m,0.03,0.0,262.274,49069.94978,187.09422123428172,0.0%
234,2022-09-26 04:00:00,RVNUSDT,1h,0.03,-33.33333333333334,1149.317,239090.65672,208.02846970853125,10.2%
235,2022-11-06 18:43:12,HBARUSDT,1s,0.06,0.0,0.569,125.80841000000001,221.1044112478032,0.0%
236,2022-11-06 02:20:00,HBARUSDT,1m,0.06,0.0,17.604,4570.11558,259.6066564417178,0.0%
237,2022-11-03 08:40:00,HBARUSDT,5m,0.06,0.0,101.261,30240.58454,298.63999506226486,0.0%
238,2022-10-27 10:00:00,HBARUSDT,15m,0.06,0.0,240.262,70444.68229000001,293.1994334934364,0.0%
239,2022-09-26 04:00:00,HBARUSDT,1h,0.06,0.0,915.458,242595.20290000003,264.9987251190115,0.0%
240,2022-11-06 18:43:14,NKNUSDT,1s,0.1,0.0,0.241,82.77044000000001,343.44580912863074,0.0%
241,2022-11-06 02:20:00,NKNUSDT,1m,0.1,-9.999999999999995,9.489,2136.28891,225.13319738644748,0.0%
242,2022-11-03 08:40:00,NKNUSDT,5m,0.1,-19.99999999999999,218.117,55728.72873,255.49924457974393,4.17%
243,2022-10-27 10:00:00,NKNUSDT,15m,0.1,10.000000000000009,362.201,87994.96912000002,242.94513024536104,17.98%
244,2022-09-26 04:00:00,NKNUSDT,1h,0.1,10.000000000000009,478.842,107401.82759999999,224.29491899206835,8.89%
245,2022-11-06 18:43:15,KAVAUSDT,1s,1.39,-1.4388489208633108,1.622,892.4725999999999,550.2297163995067,nan%
246,2022-11-06 02:20:00,KAVAUSDT,1m,1.39,-3.5971223021582768,20.881,6016.724949999999,288.1435252143096,0.53%
247,2022-11-03 08:40:00,KAVAUSDT,5m,1.38,-0.724637681159421,95.97,26499.925769999994,276.1271831822444,1.18%
248,2022-10-27 10:00:00,KAVAUSDT,15m,1.38,-10.869565217391315,268.794,63122.450520000006,234.8357869595304,1.34%
249,2022-09-26 04:00:00,KAVAUSDT,1h,1.38,-6.521739130434789,771.869,183436.55821000002,237.65244906843003,1.14%
250,2022-11-06 18:43:17,ARPAUSDT,1s,0.04,0.0,0.116,9.40454,81.07362068965517,nan%
251,2022-11-06 02:20:00,ARPAUSDT,1m,0.04,0.0,10.303,1281.80794,124.41113656216635,0.0%
252,2022-11-03 08:40:00,ARPAUSDT,5m,0.04,0.0,59.284,8482.0114,143.07420889278725,0.0%
253,2022-10-27 10:00:00,ARPAUSDT,15m,0.04,25.000000000000007,160.1,22799.10089,142.40537720174893,14.13%
254,2022-09-26 04:00:00,ARPAUSDT,1h,0.04,25.000000000000007,773.824,132782.60437000002,171.5927709272393,14.11%
255,2022-11-06 18:43:20,IOTXUSDT,1s,0.03,0.0,0.529,57.26678999999999,108.25480151228732,nan%
256,2022-11-06 02:20:00,IOTXUSDT,1m,0.03,0.0,22.505,2858.2404999999994,127.00468784714506,0.0%
257,2022-11-03 08:40:00,IOTXUSDT,5m,0.03,0.0,217.967,30888.135810000003,141.71014791229865,14.23%
258,2022-10-27 10:15:00,IOTXUSDT,15m,0.03,0.0,362.983,48909.95698999999,134.7444838739004,0.0%
259,2022-09-26 05:00:00,IOTXUSDT,1h,0.03,0.0,664.714,90810.26612,136.61554611456955,0.0%
260,2022-11-06 18:43:22,RLCUSDT,1s,1.18,-0.8474576271186449,0.208,18.64705,89.64927884615385,nan%
261,2022-11-06 02:21:00,RLCUSDT,1m,1.18,-6.779661016949159,7.802,1201.77738,154.0345270443476,0.37%
262,2022-11-03 08:45:00,RLCUSDT,5m,1.18,1.6949152542372898,61.371,11136.63867,181.46418780857408,2.4%
263,2022-10-27 10:15:00,RLCUSDT,15m,1.18,7.627118644067784,165.288,28954.284700000004,175.17475376312862,3.05%
264,2022-09-26 05:00:00,RLCUSDT,1h,1.18,1.6949152542372898,359.505,59594.93233,165.7694116354432,1.62%
265,2022-11-06 18:43:24,BCHUSDT,1s,116.7,-0.08568980291344842,0.515,138.38921000000002,268.71691262135926,nan%
266,2022-11-06 02:21:00,BCHUSDT,1m,116.7,-4.627249357326471,22.727,5996.5318099999995,263.8505658467901,0.5%
267,2022-11-03 08:45:00,BCHUSDT,5m,116.7,1.6281062553556176,134.188,34346.906590000006,255.9610888455004,1.91%
268,2022-10-27 10:15:00,BCHUSDT,15m,116.7,1.7994858611825266,385.536,97237.17418999999,252.21295596260788,1.24%
269,2022-09-26 05:00:00,BCHUSDT,1h,116.7,-0.08568980291344842,1090.546,305621.92821000004,280.24670963902486,1.03%
270,2022-11-06 18:43:26,FTTUSDT,1s,22.26,-0.13477088948785976,2.38,849.9520600000001,357.1227142857143,0.04%
271,2022-11-06 02:21:00,FTTUSDT,1m,22.26,-3.189577717879592,336.99,115333.27593,342.2453957980949,0.64%
272,2022-11-03 08:45:00,FTTUSDT,5m,22.26,-9.299191374663057,486.987,158565.69158999997,325.605594379316,1.69%
273,2022-10-27 10:15:00,FTTUSDT,15m,22.25,-11.14606741573034,689.69,208634.84704,302.5052516927895,1.71%
274,2022-09-26 05:00:00,FTTUSDT,1h,22.25,-7.505617977528098,1377.85,397753.2248,288.6767244620242,0.63%
275,2022-11-06 18:43:28,OGNUSDT,1s,0.15,0.0,0.297,56.74564,191.06276094276095,nan%
276,2022-11-06 02:21:00,OGNUSDT,1m,0.15,-6.666666666666673,12.413,2356.01643,189.80233867719326,nan%
277,2022-11-03 08:45:00,OGNUSDT,5m,0.15,0.0,141.079,27994.21864,198.42938098512178,1.42%
278,2022-10-27 10:15:00,OGNUSDT,15m,0.15,6.666666666666654,243.678,47670.61217,195.62952818883937,2.97%
279,2022-09-26 05:00:00,OGNUSDT,1h,0.15,0.0,521.47,106527.13431000001,204.28238309011064,3.32%
280,2022-11-06 18:43:30,BTSUSDT,1s,0.01,0.0,0.042,1.0749499999999999,25.594047619047615,nan%
281,2022-11-06 02:21:00,BTSUSDT,1m,0.01,0.0,2.424,182.88861,75.44909653465346,nan%
282,2022-11-03 08:45:00,BTSUSDT,5m,0.01,0.0,13.96,988.4244699999999,70.80404512893982,0.0%
283,2022-10-27 10:15:00,BTSUSDT,15m,0.01,0.0,30.07,2111.3513399999997,70.21454406385101,0.0%
284,2022-09-26 05:00:00,BTSUSDT,1h,0.01,0.0,153.223,15329.6211,100.04778068566729,0.0%
285,2022-11-06 18:43:32,COTIUSDT,1s,0.1,0.0,0.193,32.83064999999999,170.1069948186528,nan%
286,2022-11-06 02:21:00,COTIUSDT,1m,0.1,-9.999999999999995,8.522,1639.2301699999998,192.35275404834545,0.0%
287,2022-11-03 08:45:00,COTIUSDT,5m,0.1,0.0,63.926,13967.152669999998,218.48938882457838,3.44%
288,2022-10-27 10:15:00,COTIUSDT,15m,0.1,-9.999999999999995,140.591,28116.3575,199.9868946091855,4.65%
289,2022-09-26 05:00:00,COTIUSDT,1h,0.1,0.0,614.17,131534.61229999998,214.16645603008936,4.46%
290,2022-11-06 18:43:34,SOLUSDT,1s,32.61,-0.9506286415210128,5.592,5471.564479999999,978.4628898426322,0.18%
291,2022-11-06 02:21:00,SOLUSDT,1m,32.6,-9.723926380368104,249.392,126763.03972,508.2883160646693,1.17%
292,2022-11-03 08:45:00,SOLUSDT,5m,32.6,4.294478527607368,1164.615,599485.30701,514.7497731095684,4.79%
293,2022-10-27 10:15:00,SOLUSDT,15m,32.6,2.852760736196318,2386.071,1230402.5495099998,515.6604935519521,2.04%
294,2022-09-26 05:00:00,SOLUSDT,1h,32.6,-2.0552147239263854,6451.427,3481787.4323899997,539.692603262813,2.36%
295,2022-11-06 18:43:36,CTSIUSDT,1s,0.14,0.0,0.178,30.62669,172.0600561797753,nan%
296,2022-11-06 02:21:00,CTSIUSDT,1m,0.14,-7.142857142857128,5.486,910.6347,165.99247174626322,0.0%
297,2022-11-03 08:45:00,CTSIUSDT,5m,0.14,0.0,63.801,14435.50218,226.25824328772273,2.31%
298,2022-10-27 10:15:00,CTSIUSDT,15m,0.14,7.142857142857148,111.462,22405.05814,201.01073137033248,4.63%
299,2022-09-26 05:00:00,CTSIUSDT,1h,0.14,0.0,231.468,41193.41795,177.9659302797795,0.0%
300,2022-11-06 18:43:38,CHRUSDT,1s,0.15,0.0,0.264,61.49367,232.9305681818182,nan%
301,2022-11-06 02:21:00,CHRUSDT,1m,0.15,-13.333333333333346,10.663,2728.7502999999997,255.90830910625525,2.95%
302,2022-11-03 08:45:00,CHRUSDT,5m,0.15,0.0,75.433,18940.61903,251.09194954462902,2.75%
303,2022-10-27 10:15:00,CHRUSDT,15m,0.15,0.0,195.959,44347.77835,226.31151592935257,2.04%
304,2022-09-26 05:00:00,CHRUSDT,1h,0.15,0.0,491.809,105372.35464,214.25462860582056,1.21%
305,2022-11-06 18:43:41,STMXUSDT,1s,0.01,0.0,0.064,1.5805300000000002,24.695781250000003,nan%
306,2022-11-06 02:21:00,STMXUSDT,1m,0.01,0.0,4.455,386.96904,86.86173737373737,0.0%
307,2022-11-03 08:45:00,STMXUSDT,5m,0.01,0.0,29.719,3203.8234199999997,107.80387698105588,0.0%
308,2022-10-27 10:15:00,STMXUSDT,15m,0.01,0.0,81.67,10898.13036,133.44104763070894,0.0%
309,2022-09-26 05:00:00,STMXUSDT,1h,0.01,0.0,192.176,31467.34569,163.74232833444344,0.0%
310,2022-11-06 18:43:43,KNCUSDT,1s,0.88,-1.1363636363636374,0.528,121.8206,230.72083333333333,nan%
311,2022-11-06 02:21:00,KNCUSDT,1m,0.88,-6.818181818181812,11.643,2576.89654,221.32582152366228,0.69%
312,2022-11-03 08:45:00,KNCUSDT,5m,0.88,0.0,49.273,11742.161259999999,238.3082268179327,2.47%
313,2022-10-27 10:15:00,KNCUSDT,15m,0.88,-4.545454545454549,138.186,33114.02321,239.633705368127,0.98%
314,2022-09-26 05:00:00,KNCUSDT,1h,0.88,-31.818181818181806,496.622,119371.53779999999,240.3669950183439,5.86%
315,2022-11-06 18:43:45,LRCUSDT,1s,0.33,-3.030303030303033,0.58,86.80086,149.6566551724138,0.0%
316,2022-11-06 02:21:00,LRCUSDT,1m,0.33,-9.090909090909081,50.666,11383.06137,224.6686411005408,0.0%
317,2022-11-03 08:45:00,LRCUSDT,5m,0.33,18.18181818181818,701.114,180424.54851,257.3398170768234,10.89%
318,2022-10-27 10:15:00,LRCUSDT,15m,0.33,18.18181818181818,855.762,219212.94996,256.1611171797766,10.81%
319,2022-09-26 05:00:00,LRCUSDT,1h,0.33,9.090909090909099,1238.051,306190.69166,247.31670315681666,4.28%
320,2022-11-06 18:43:47,COMPUSDT,1s,48.47,-0.5983082318960165,0.329,52.607169999999996,159.90021276595743,nan%
321,2022-11-06 02:21:00,COMPUSDT,1m,48.47,-5.384774087064162,12.337,2146.88614,174.02011347977628,0.29%
322,2022-11-03 08:45:00,COMPUSDT,5m,48.47,1.1759851454507948,85.922,16474.33841,191.7359746048742,2.05%
323,2022-10-27 10:15:00,COMPUSDT,15m,48.47,-7.5716938312358195,266.548,52972.80496,198.73645632306378,0.96%
324,2022-09-26 05:00:00,COMPUSDT,1h,48.47,-32.53558902413863,883.772,183769.66078,207.93786268404068,4.5%
325,2022-11-06 18:43:49,SCUSDT,1s,0.0,,0.028,1.32178,47.20642857142857,nan%
326,2022-11-06 02:21:00,SCUSDT,1m,0.0,,1.931,198.11825,102.59878301398238,nan%
327,2022-11-03 08:45:00,SCUSDT,5m,0.0,,18.117,2867.43107,158.27295192360765,nan%
328,2022-10-27 10:15:00,SCUSDT,15m,0.0,,43.2,6438.27574,149.03416064814814,nan%
329,2022-09-26 05:00:00,SCUSDT,1h,0.0,,121.874,15736.642310000001,129.12222713622268,nan%
330,2022-11-06 18:43:52,ZENUSDT,1s,13.68,-0.5116959064327506,0.172,9.571729999999999,55.64959302325581,nan%
331,2022-11-06 02:21:00,ZENUSDT,1m,13.68,-4.751461988304096,7.798,930.19784,119.2867196717107,nan%
332,2022-11-03 08:45:00,ZENUSDT,5m,13.68,3.728070175438595,44.234,6191.97463,139.9822451055749,2.54%
333,2022-10-27 10:15:00,ZENUSDT,15m,13.68,1.096491228070178,109.468,13465.953870000001,123.01269658713049,1.1%
334,2022-09-26 05:00:00,ZENUSDT,1h,13.68,-1.535087719298252,319.334,39246.03372,122.89964025127296,2.54%
335,2022-11-06 18:43:54,SNXUSDT,1s,2.52,-0.7936507936507943,0.808,256.67039,317.66137376237623,nan%
336,2022-11-06 02:21:00,SNXUSDT,1m,2.51,-5.1792828685259105,20.779,5572.313889999999,268.1704552673372,0.46%
337,2022-11-03 08:45:00,SNXUSDT,5m,2.51,1.593625498007952,127.909,34384.77172,268.822144806073,2.58%
338,2022-10-27 10:15:00,SNXUSDT,15m,2.51,1.1952191235059684,359.943,101471.20368,281.90909027262654,1.51%
339,2022-09-26 05:00:00,SNXUSDT,1h,2.51,8.366533864541832,1070.107,311792.26324,291.3655019918569,1.43%
340,2022-11-06 18:43:56,DGBUSDT,1s,0.01,0.0,0.196,33.00952,168.41591836734693,0.0%
341,2022-11-06 02:21:00,DGBUSDT,1m,0.01,0.0,5.629,545.51175,96.91095221176053,nan%
342,2022-11-03 08:45:00,DGBUSDT,5m,0.01,0.0,49.147,5931.50261,120.68900665350886,0.0%
343,2022-10-27 10:15:00,DGBUSDT,15m,0.01,0.0,88.071,10624.974199999999,120.64100782323352,0.0%
344,2022-09-26 05:00:00,DGBUSDT,1h,0.01,0.0,235.741,32247.81219,136.79339694834584,0.0%
345,2022-11-06 18:43:58,SXPUSDT,1s,0.32,-3.1250000000000027,0.361,51.401979999999995,142.38775623268697,nan%
346,2022-11-06 02:21:00,SXPUSDT,1m,0.32,-6.250000000000005,14.887,2067.77913,138.89830926311546,1.42%
347,2022-11-03 08:45:00,SXPUSDT,5m,0.32,0.0,82.891,10668.58575,128.7062015176557,1.75%
348,2022-10-27 10:15:00,SXPUSDT,15m,0.32,-3.1250000000000027,208.148,26796.45332,128.73750081672657,0.87%
349,2022-09-26 05:00:00,SXPUSDT,1h,0.32,-6.250000000000005,578.545,87799.66036,151.75943160860433,2.41%
350,2022-11-06 18:44:00,MKRUSDT,1s,845.0,0.7100591715976331,0.419,106.55257,254.30207637231504,nan%
351,2022-11-06 02:21:00,MKRUSDT,1m,845.0,-5.9171597633136095,8.474,2291.2646,270.3876091574227,0.38%
352,2022-11-03 08:45:00,MKRUSDT,5m,845.0,-1.183431952662722,29.509,7767.1673900000005,263.21350740452067,1.55%
353,2022-10-27 10:15:00,MKRUSDT,15m,845.0,-9.822485207100591,93.802,24130.39111,257.24815153195027,0.88%
354,2022-09-26 05:00:00,MKRUSDT,1h,845.0,17.159763313609467,588.995,163061.90924,276.84769690744406,9.43%
355,2022-11-06 18:44:01,STORJUSDT,1s,0.46,0.0,0.285,42.739110000000004,149.96178947368423,nan%
356,2022-11-06 02:21:00,STORJUSDT,1m,0.46,-4.3478260869565135,7.259,1602.0371399999997,220.69667171786742,0.58%
357,2022-11-03 08:45:00,STORJUSDT,5m,0.46,-4.3478260869565135,75.307,19560.354,259.7415114132816,0.07%
358,2022-10-27 10:15:00,STORJUSDT,15m,0.46,6.521739130434788,194.894,45925.41437,235.64303862612496,4.28%
359,2022-09-26 05:00:00,STORJUSDT,1h,0.46,0.0,503.689,98944.75919000001,196.44018271195125,1.64%
360,2022-11-06 18:44:04,MANAUSDT,1s,0.66,-1.5151515151515165,1.224,213.64957,174.5503022875817,nan%
361,2022-11-06 02:21:00,MANAUSDT,1m,0.66,-6.060606060606049,36.592,6821.75028,186.42736882378662,0.31%
362,2022-11-03 08:45:00,MANAUSDT,5m,0.66,3.030303030303033,253.296,53525.60436,211.31642173583475,3.6%
363,2022-10-27 10:15:00,MANAUSDT,15m,0.66,3.030303030303033,725.454,153342.26424000002,211.37420737910332,2.21%
364,2022-09-26 05:00:00,MANAUSDT,1h,0.66,-6.060606060606049,1642.166,372218.2045,226.6629588604319,2.48%
365,2022-11-06 18:44:06,YFIUSDT,1s,7937.0,-0.15119062618117676,0.165,42.120659999999994,255.27672727272721,nan%
366,2022-11-06 02:21:00,YFIUSDT,1m,7919.0,-3.5863114029549186,8.314,1920.3593799999999,230.97899687274474,0.3%
367,2022-11-03 08:45:00,YFIUSDT,5m,7919.0,-2.247758555373153,65.531,13433.390850000002,204.9929170926737,1.14%
368,2022-10-27 10:15:00,YFIUSDT,15m,7919.0,-5.0006313928526325,176.852,36749.15932,207.79611946712504,0.6%
369,2022-09-26 05:00:00,YFIUSDT,1h,7919.0,-3.763101401692133,495.882,100392.46978999999,202.45233702776062,1.45%
370,2022-11-06 18:44:09,BALUSDT,1s,6.66,-0.750750750750748,0.038,6.09615,160.42499999999998,nan%
371,2022-11-06 02:21:00,BALUSDT,1m,6.65,-5.413533834586457,4.531,508.90457999999995,112.31617303023614,0.39%
372,2022-11-03 08:45:00,BALUSDT,5m,6.65,1.2030075187969935,25.257,3054.07975,120.92013105277744,1.84%
373,2022-10-27 10:15:00,BALUSDT,15m,6.65,-3.157894736842105,69.673,12074.988809999999,173.3094428257718,0.61%
374,2022-09-26 05:00:00,BALUSDT,1h,6.65,20.150375939849635,267.521,51761.545079999996,193.4859135544499,5.35%
375,2022-11-06 18:44:12,BLZUSDT,1s,0.08,0.0,0.17,24.18111,142.24182352941176,nan%
376,2022-11-06 02:21:00,BLZUSDT,1m,0.08,-12.499999999999993,19.285,3896.6448500000006,202.05573502722325,0.0%
377,2022-11-03 08:45:00,BLZUSDT,5m,0.08,0.0,96.709,20715.583119999996,214.20532856300855,5.23%
378,2022-10-27 10:15:00,BLZUSDT,15m,0.08,0.0,252.695,52877.564009999995,209.25449260966778,0.0%
379,2022-09-26 05:00:00,BLZUSDT,1h,0.08,0.0,595.05,127709.23122999999,214.619328174103,4.82%
380,2022-11-06 18:44:14,SRMUSDT,1s,0.76,0.0,0.271,89.57811000000001,330.5465313653137,nan%
381,2022-11-06 02:21:00,SRMUSDT,1m,0.76,-5.263157894736847,13.766,3769.5923900000003,273.8335311637368,1.14%
382,2022-11-03 08:45:00,SRMUSDT,5m,0.76,1.3157894736842117,67.297,17929.97884,266.43058145236785,3.53%
383,2022-10-27 10:15:00,SRMUSDT,15m,0.76,-2.6315789473684235,138.681,34444.58325,248.37276375278518,1.07%
384,2022-09-26 05:00:00,SRMUSDT,1h,0.76,0.0,335.311,78192.10885,233.19279370494857,1.02%
385,2022-11-06 18:44:15,ANTUSDT,1s,1.86,0.0,0.322,41.79737,129.80549689440994,nan%
386,2022-11-06 02:21:00,ANTUSDT,1m,1.85,-7.567567567567562,10.771,1346.2644100000002,124.98973261535606,0.87%
387,2022-11-03 08:45:00,ANTUSDT,5m,1.85,-3.2432432432432337,133.684,20578.56089,153.93435931001466,4.14%
388,2022-10-27 10:15:00,ANTUSDT,15m,1.85,4.324324324324328,273.838,38656.47282,141.16548039351733,3.88%
389,2022-09-26 05:00:00,ANTUSDT,1h,1.85,13.513513513513512,558.168,79681.62281,142.75562699760644,2.24%
390,2022-11-06 18:44:18,CRVUSDT,1s,0.95,-1.0526315789473695,0.38,139.01673,365.83349999999996,nan%
391,2022-11-06 02:21:00,CRVUSDT,1m,0.95,-3.157894736842108,25.193,9395.79372,372.9525550748223,0.94%
392,2022-11-03 08:45:00,CRVUSDT,5m,0.95,7.368421052631574,168.032,59992.54085000001,357.03045164016385,3.61%
393,2022-10-27 10:15:00,CRVUSDT,15m,0.95,2.105263157894727,339.718,110958.70248,326.6200274345192,1.39%
394,2022-09-26 05:00:00,CRVUSDT,1h,0.95,4.210526315789466,1003.858,346253.47038,344.92275837817704,1.73%
395,2022-11-06 18:44:20,SANDUSDT,1s,0.85,0.0,2.228,923.4579899999999,414.47845152603225,nan%
396,2022-11-06 02:21:00,SANDUSDT,1m,0.84,-7.1428571428571495,72.654,18584.03798,255.7882288655821,0.62%
397,2022-11-03 08:45:00,SANDUSDT,5m,0.84,2.380952380952383,519.25,152905.07251,294.47293694752045,3.96%
398,2022-10-27 10:15:00,SANDUSDT,15m,0.84,5.952380952380945,1482.22,408120.01963,275.3437543886872,4.06%
399,2022-09-26 05:00:00,SANDUSDT,1h,0.84,-2.380952380952383,2886.036,815109.82538,282.4323138658007,2.15%
400,2022-11-06 18:44:22,OCEANUSDT,1s,0.22,0.0,3.915,814.0476100000001,207.93042401021714,0.0%
401,2022-11-06 02:22:00,OCEANUSDT,1m,0.22,-4.545454545454549,36.655,12085.388719999999,329.706417132724,1.72%
402,2022-11-03 08:45:00,OCEANUSDT,5m,0.22,13.636363636363635,362.04,106854.25210999999,295.1448793227267,5.29%
403,2022-10-27 10:15:00,OCEANUSDT,15m,0.22,22.72727272727272,505.38,145665.21787999998,288.2290907435988,8.06%
404,2022-09-26 05:00:00,OCEANUSDT,1h,0.22,22.72727272727272,828.253,218210.93103,263.45927033164986,5.61%
405,2022-11-06 18:44:23,DOTUSDT,1s,6.81,-0.14684287812042107,0.661,698.66996,1056.989349470499,nan%
406,2022-11-06 02:22:00,DOTUSDT,1m,6.8,-2.941176470588238,37.186,28928.77522,777.9480239875222,0.28%
407,2022-11-03 08:45:00,DOTUSDT,5m,6.79,6.332842415316637,246.471,174915.54136,709.6800084391267,2.56%
408,2022-10-27 10:15:00,DOTUSDT,15m,6.79,4.565537555228271,580.657,419672.82810000004,722.7551344425367,1.18%
409,2022-09-26 05:00:00,DOTUSDT,1h,6.79,5.596465390279821,1798.617,1296918.3158600002,721.0641931328349,1.14%
410,2022-11-06 18:44:26,RSRUSDT,1s,0.01,0.0,0.912,298.18643999999995,326.9588157894736,nan%
411,2022-11-06 02:22:00,RSRUSDT,1m,0.01,0.0,28.148,9995.26641,355.09685981242006,0.0%
412,2022-11-03 08:45:00,RSRUSDT,5m,0.01,0.0,178.969,65375.22181,365.2879650107002,0.0%
413,2022-10-27 10:15:00,RSRUSDT,15m,0.01,0.0,374.588,135669.82126,362.1841096351191,0.0%
414,2022-09-26 05:00:00,RSRUSDT,1h,0.01,0.0,1626.768,617363.5891200001,379.50315540999094,0.0%
415,2022-11-06 18:44:28,TRBUSDT,1s,16.13,-0.12399256044637058,0.087,14.52807,166.9893103448276,nan%
416,2022-11-06 02:22:00,TRBUSDT,1m,16.13,-5.393676379417242,7.072,1436.4671,203.12034785067874,0.86%
417,2022-11-03 08:45:00,TRBUSDT,5m,16.07,1.2445550715619231,63.891,16593.111539999998,259.70968587124946,2.05%
418,2022-10-27 10:15:00,TRBUSDT,15m,16.07,5.040448039825765,144.749,33222.924719999995,229.52092739846213,2.71%
419,2022-09-26 05:00:00,TRBUSDT,1h,16.07,6.596141879278161,356.281,88931.95323999999,249.61183234581688,1.48%
420,2022-11-06 18:44:29,SUSHIUSDT,1s,1.72,-0.5813953488372098,0.77,219.23534999999998,284.72123376623375,nan%
421,2022-11-06 02:22:00,SUSHIUSDT,1m,1.72,-4.651162790697678,47.716,13676.36924,286.62019532232375,0.65%
422,2022-11-03 08:45:00,SUSHIUSDT,5m,1.71,3.5087719298245648,371.312,105096.73463999998,283.0415786185202,3.21%
423,2022-10-27 10:15:00,SUSHIUSDT,15m,1.71,2.9239766081871372,964.574,288566.53744,299.1647477953998,1.96%
424,2022-09-26 05:00:00,SUSHIUSDT,1h,1.71,38.59649122807017,2422.071,744422.44699,307.34955622275317,10.92%
425,2022-11-06 18:44:32,KSMUSDT,1s,36.05,-0.9153952843273382,0.927,251.51820999999995,271.3249298813376,0.22%
426,2022-11-06 02:22:00,KSMUSDT,1m,36.05,-5.603328710124836,23.748,4911.414769999999,206.81382726966478,0.3%
427,2022-11-03 08:45:00,KSMUSDT,5m,35.71,6.944833380005612,121.88,25104.476339999997,205.9769965539875,3.77%
428,2022-10-27 10:15:00,KSMUSDT,15m,35.71,-0.05600672080648564,270.871,52632.78974,194.30943046690123,1.07%
429,2022-09-26 05:00:00,KSMUSDT,1h,35.71,-17.334080089610744,707.379,130501.67038,184.48620948600396,4.37%
430,2022-11-06 18:44:34,EGLDUSDT,1s,54.6,-0.8608058608058586,0.848,331.04644,390.3849528301887,nan%
431,2022-11-06 02:22:00,EGLDUSDT,1m,54.58,-5.533162330524007,28.627,8124.76852,283.81487826178085,0.4%
432,2022-11-03 08:45:00,EGLDUSDT,5m,54.58,-11.506046170758522,174.444,50356.03067,288.66587942262277,0.48%
433,2022-10-27 10:15:00,EGLDUSDT,15m,54.58,-4.049102235251009,467.532,129904.41373,277.85138499610724,2.2%
434,2022-09-26 05:00:00,EGLDUSDT,1h,54.58,14.052766581165265,1656.787,466399.36503999995,281.5083441866697,5.21%
435,2022-11-06 18:44:36,RUNEUSDT,1s,1.61,-0.6211180124223608,0.551,178.29943,323.59243194192373,nan%
436,2022-11-06 02:22:00,RUNEUSDT,1m,1.61,-1.8633540372670687,32.978,9213.64164,279.38752016495846,0.87%
437,2022-11-03 08:45:00,RUNEUSDT,5m,1.6,7.500000000000007,152.805,44007.69070000001,287.9990229377311,3.06%
438,2022-10-27 10:15:00,RUNEUSDT,15m,1.6,2.500000000000002,403.964,106588.88472999999,263.85738513827965,0.94%
439,2022-09-26 05:00:00,RUNEUSDT,1h,1.6,-1.250000000000001,1160.532,305299.38096999994,263.0684728814026,1.44%
440,2022-11-06 18:44:38,BELUSDT,1s,0.57,0.0,0.114,12.382060000000001,108.61456140350877,nan%
441,2022-11-06 02:22:00,BELUSDT,1m,0.57,-7.0175438596491295,6.984,1236.7053399999998,177.07693871706755,nan%
442,2022-11-03 08:45:00,BELUSDT,5m,0.57,-3.5087719298245648,62.039,14123.248309999999,227.65112767775108,0.66%
443,2022-10-27 10:15:00,BELUSDT,15m,0.57,3.508771929824545,142.385,28459.268,199.87546440987464,2.45%
444,2022-09-26 05:00:00,BELUSDT,1h,0.57,1.7543859649122628,448.538,93022.30556000001,207.39002171499405,1.98%
445,2022-11-06 18:44:40,UNIUSDT,1s,7.06,-0.708215297450435,0.964,715.5553000000001,742.2772821576765,nan%
446,2022-11-06 02:22:00,UNIUSDT,1m,7.05,-6.099290780141853,27.097,13840.4722,510.7750747315201,0.48%
447,2022-11-03 08:45:00,UNIUSDT,5m,7.05,-0.7092198581560258,179.185,91032.12946,508.0343190557245,1.95%
448,2022-10-27 10:15:00,UNIUSDT,15m,7.05,0.14184397163120266,531.241,271342.4687,510.77094708428007,1.37%
449,2022-09-26 05:00:00,UNIUSDT,1h,7.05,18.297872340425535,1639.247,832181.15267,507.6606226334408,1.88%
450,2022-11-06 18:44:43,AVAXUSDT,1s,18.2,-0.87912087912088,1.445,721.92731,499.60367474048445,0.21%
